iteration : 5119, ce : 0.16030920930206777, dice : 0.5354176700115204, total_loss : 0.6957268819212914, time : 50
iteration : 5139, ce : 0.18243870362639428, dice : 0.5406634643673897, total_loss : 0.7231021642684936, time : 49
iteration : 5159, ce : 0.1948748603463173, dice : 0.5081572458148003, total_loss : 0.7030321076512337, time : 49
iteration : 5179, ce : 0.18325055614113808, dice : 0.48700677752494814, total_loss : 0.6702573344111442, time : 49
iteration : 5199, ce : 0.15123869329690934, dice : 0.5355145305395126, total_loss : 0.6867532312870026, time : 49
iteration : 5219, ce : 0.20434290170669556, dice : 0.5400447085499763, total_loss : 0.744387611746788, time : 94
iteration : 5239, ce : 0.1925889030098915, dice : 0.6059664070606232, total_loss : 0.7985553085803986, time : 49
iteration : 5259, ce : 0.18197044245898725, dice : 0.4805789902806282, total_loss : 0.6625494286417961, time : 51
iteration : 5279, ce : 0.1931862100958824, dice : 0.5369820773601532, total_loss : 0.7301682874560356, time : 51
iteration : 5299, ce : 0.17206671833992004, dice : 0.46375900208950044, total_loss : 0.6358257234096527, time : 50
iteration : 5319, ce : 0.22771011367440225, dice : 0.5159700736403465, total_loss : 0.7436801880598068, time : 50
iteration : 5339, ce : 0.18513650484383107, dice : 0.5058655232191086, total_loss : 0.6910020232200622, time : 49
iteration : 5359, ce : 0.1791571393609047, dice : 0.5197206944227218, total_loss : 0.6988778352737427, time : 49
iteration : 5379, ce : 0.19281941689550877, dice : 0.5134502083063126, total_loss : 0.7062696278095245, time : 49
iteration : 5399, ce : 0.20879318229854107, dice : 0.5068994730710983, total_loss : 0.7156926602125168, time : 49
iteration : 5419, ce : 0.193908104673028, dice : 0.5047541983425617, total_loss : 0.6986622959375381, time : 49
iteration : 5439, ce : 0.16847072616219522, dice : 0.541539779305458, total_loss : 0.710010503232479, time : 49
iteration : 5459, ce : 0.15235891435295343, dice : 0.48864502608776095, total_loss : 0.6410039365291595, time : 49
iteration : 5479, ce : 0.17901025339961052, dice : 0.49826699048280715, total_loss : 0.6772772386670113, time : 49
iteration : 5499, ce : 0.19605191312730313, dice : 0.5335107862949371, total_loss : 0.7295626938343048, time : 49
iteration : 5519, ce : 0.16321363300085068, dice : 0.5111426189541817, total_loss : 0.6743562459945679, time : 49
iteration : 5539, ce : 0.16977665834128858, dice : 0.49600405246019363, total_loss : 0.6657807096838951, time : 49
iteration : 5559, ce : 0.18113694079220294, dice : 0.5276958689093589, total_loss : 0.7088328108191491, time : 49
iteration : 5579, ce : 0.19888258166611195, dice : 0.5364212736487388, total_loss : 0.7353038534522056, time : 49
iteration : 5599, ce : 0.21102927029132842, dice : 0.5318532094359398, total_loss : 0.7428824752569199, time : 49
iteration : 5619, ce : 0.19901936389505864, dice : 0.5327130898833274, total_loss : 0.731732451915741, time : 49
iteration : 5639, ce : 0.1810847908258438, dice : 0.4976585403084755, total_loss : 0.6787433415651322, time : 49
iteration : 5659, ce : 0.20004589892923832, dice : 0.531487949192524, total_loss : 0.7315338402986526, time : 49
iteration : 5679, ce : 0.19641716219484806, dice : 0.5036817699670791, total_loss : 0.7000989317893982, time : 49
iteration : 5699, ce : 0.1721266221255064, dice : 0.5096478685736656, total_loss : 0.6817744955420494, time : 49
iteration : 5719, ce : 0.1901297416538, dice : 0.5208481207489968, total_loss : 0.7109778642654419, time : 49
iteration : 5739, ce : 0.17833278384059667, dice : 0.5019095718860627, total_loss : 0.6802423566579818, time : 49
iteration : 5759, ce : 0.20130107849836348, dice : 0.49975095987319945, total_loss : 0.7010520428419114, time : 49
iteration : 5779, ce : 0.16774410381913185, dice : 0.5153738752007484, total_loss : 0.6831179738044739, time : 49
iteration : 5799, ce : 0.15717720985412598, dice : 0.5042448729276657, total_loss : 0.6614220887422562, time : 49
iteration : 5819, ce : 0.23851828426122665, dice : 0.5397032871842384, total_loss : 0.7782215744256973, time : 49
iteration : 5839, ce : 0.20153539814054966, dice : 0.557867257297039, total_loss : 0.7594026565551758, time : 49
iteration : 5859, ce : 0.20935611613094807, dice : 0.503022214770317, total_loss : 0.7123783305287361, time : 49
iteration : 5879, ce : 0.1949125561863184, dice : 0.519080850481987, total_loss : 0.7139934107661248, time : 49
iteration : 5899, ce : 0.18953770436346531, dice : 0.5152764111757279, total_loss : 0.7048141166567803, time : 49
iteration : 5919, ce : 0.17145409546792506, dice : 0.5537122577428818, total_loss : 0.7251663506031036, time : 49
iteration : 5939, ce : 0.15388829074800014, dice : 0.49874756932258607, total_loss : 0.6526358604431153, time : 49
iteration : 5959, ce : 0.15937945954501628, dice : 0.5073160246014595, total_loss : 0.6666954904794693, time : 49
iteration : 5979, ce : 0.21404696591198444, dice : 0.5340242072939873, total_loss : 0.7480711728334427, time : 49
iteration : 5999, ce : 0.18131761029362678, dice : 0.54652439057827, total_loss : 0.7278419941663742, time : 49
iteration : 6019, ce : 0.17318226881325244, dice : 0.5179164707660675, total_loss : 0.691098740696907, time : 49
iteration : 6039, ce : 0.18587899543344974, dice : 0.444682152569294, total_loss : 0.6305611535906792, time : 49
iteration : 6059, ce : 0.19243598766624928, dice : 0.5165519647300243, total_loss : 0.7089879468083382, time : 49
iteration : 6079, ce : 0.17954498827457427, dice : 0.5020335242152214, total_loss : 0.6815785095095634, time : 49
iteration : 6099, ce : 0.17050777599215508, dice : 0.5311483472585679, total_loss : 0.7016561210155488, time : 49
iteration : 6119, ce : 0.18179592583328485, dice : 0.49466643333435056, total_loss : 0.6764623612165451, time : 49
iteration : 6139, ce : 0.18076115399599074, dice : 0.5267874829471111, total_loss : 0.7075486451387405, time : 49
iteration : 6159, ce : 0.16848898269236087, dice : 0.5522094547748566, total_loss : 0.7206984311342239, time : 49
iteration : 6179, ce : 0.19184353798627854, dice : 0.5135600745677948, total_loss : 0.7054036051034928, time : 49
iteration : 6199, ce : 0.16848533637821675, dice : 0.5196606367826462, total_loss : 0.6881459712982178, time : 49
iteration : 6219, ce : 0.16527406312525272, dice : 0.549977807700634, total_loss : 0.7152518689632416, time : 49
iteration : 6239, ce : 0.17693773806095123, dice : 0.5198432058095932, total_loss : 0.6967809453606606, time : 49
iteration : 6259, ce : 0.19267071671783925, dice : 0.5207631945610046, total_loss : 0.7134339109063148, time : 49
iteration : 6279, ce : 0.19545011036098003, dice : 0.4847159765660763, total_loss : 0.6801660835742951, time : 49
iteration : 6299, ce : 0.1812511242926121, dice : 0.5286432087421418, total_loss : 0.7098943293094635, time : 49
iteration : 6319, ce : 0.17193439602851868, dice : 0.5103563517332077, total_loss : 0.6822907447814941, time : 49
iteration : 6339, ce : 0.18693422749638558, dice : 0.5253402993083001, total_loss : 0.7122745245695115, time : 49
iteration : 6359, ce : 0.18155752383172513, dice : 0.508365711569786, total_loss : 0.6899232387542724, time : 49
iteration : 6379, ce : 0.18880477882921695, dice : 0.5208044961094856, total_loss : 0.7096092820167541, time : 49
iteration : 6399, ce : 0.15358267724514008, dice : 0.49588353484869, total_loss : 0.6494662195444107, time : 49
iteration : 6419, ce : 0.18611397780478, dice : 0.5192253276705742, total_loss : 0.7053393006324769, time : 49
iteration : 6439, ce : 0.1681856658309698, dice : 0.522095239162445, total_loss : 0.6902809038758277, time : 49
iteration : 6459, ce : 0.15644068233668804, dice : 0.5189396366477013, total_loss : 0.6753803178668022, time : 49
iteration : 6479, ce : 0.17372985035181046, dice : 0.5014903888106346, total_loss : 0.6752202421426773, time : 49
iteration : 6499, ce : 0.1907563604414463, dice : 0.5249962717294693, total_loss : 0.7157526314258575, time : 49
iteration : 6519, ce : 0.1795637734234333, dice : 0.4845620185136795, total_loss : 0.6641257882118226, time : 49
iteration : 6539, ce : 0.20539057925343512, dice : 0.49332785457372663, total_loss : 0.6987184345722198, time : 49
iteration : 6559, ce : 0.18215231895446776, dice : 0.5098814994096756, total_loss : 0.6920338183641433, time : 49
iteration : 6579, ce : 0.2200484186410904, dice : 0.562160211801529, total_loss : 0.7822086274623871, time : 49
iteration : 6599, ce : 0.22796502895653248, dice : 0.5346312746405602, total_loss : 0.7625962972640992, time : 49
iteration : 6619, ce : 0.17124312333762645, dice : 0.49944366663694384, total_loss : 0.6706867858767509, time : 49
iteration : 6639, ce : 0.18654075525701047, dice : 0.5682771012187005, total_loss : 0.754817858338356, time : 49
iteration : 6659, ce : 0.18369442876428366, dice : 0.5091187089681626, total_loss : 0.6928131386637688, time : 49
iteration : 6679, ce : 0.15201815851032735, dice : 0.5030056715011597, total_loss : 0.6550238281488419, time : 49
iteration : 6699, ce : 0.19445900581777095, dice : 0.5163797929883003, total_loss : 0.7108388006687164, time : 49
iteration : 6719, ce : 0.18895399756729603, dice : 0.49706498086452483, total_loss : 0.6860189765691758, time : 49
iteration : 6739, ce : 0.15117447450757027, dice : 0.5606855913996697, total_loss : 0.7118600651621818, time : 49
iteration : 6759, ce : 0.18460570350289346, dice : 0.5003041326999664, total_loss : 0.6849098354578018, time : 49
iteration : 6779, ce : 0.18411138094961643, dice : 0.5143556252121926, total_loss : 0.6984669998288154, time : 49
iteration : 6799, ce : 0.17987316772341727, dice : 0.5255348712205887, total_loss : 0.7054080426692962, time : 49
iteration : 6819, ce : 0.20137349851429462, dice : 0.5142367914319038, total_loss : 0.7156102910637856, time : 49
iteration : 6839, ce : 0.167110163718462, dice : 0.5302195310592651, total_loss : 0.6973296970129013, time : 49
iteration : 6859, ce : 0.1801571287214756, dice : 0.5151705056428909, total_loss : 0.6953276351094246, time : 49
iteration : 6879, ce : 0.18050559237599373, dice : 0.5107344225049019, total_loss : 0.6912400096654892, time : 49
iteration : 6899, ce : 0.20435953438282012, dice : 0.4941784173250198, total_loss : 0.6985379531979561, time : 49
iteration : 6919, ce : 0.13776083793491126, dice : 0.5081606522202492, total_loss : 0.645921491086483, time : 49
iteration : 6939, ce : 0.18121692538261414, dice : 0.5197865635156631, total_loss : 0.7010034888982772, time : 49
iteration : 6959, ce : 0.17564429827034472, dice : 0.5552501067519188, total_loss : 0.7308944076299667, time : 49
iteration : 6979, ce : 0.19155802950263023, dice : 0.5158207207918167, total_loss : 0.7073787540197373, time : 49
iteration : 6999, ce : 0.19125326313078403, dice : 0.46149947717785833, total_loss : 0.6527527391910553, time : 49
iteration : 7019, ce : 0.17030069679021836, dice : 0.5251578852534294, total_loss : 0.6954585775732994, time : 49
iteration : 7039, ce : 0.20177018232643604, dice : 0.4946297615766525, total_loss : 0.6963999509811402, time : 49
iteration : 7059, ce : 0.16147485375404358, dice : 0.5421476542949677, total_loss : 0.7036225080490113, time : 49
iteration : 7079, ce : 0.18810643516480924, dice : 0.5310280069708824, total_loss : 0.7191344410181045, time : 49
iteration : 7099, ce : 0.16968046091496944, dice : 0.5366132900118827, total_loss : 0.7062937542796135, time : 49
iteration : 7119, ce : 0.16327321156859398, dice : 0.5164593294262886, total_loss : 0.6797325372695923, time : 49
iteration : 7139, ce : 0.17864324972033502, dice : 0.5310489386320114, total_loss : 0.7096921816468239, time : 49
iteration : 7159, ce : 0.16730738766491413, dice : 0.49249615222215654, total_loss : 0.6598035395145416, time : 49
iteration : 7179, ce : 0.1875676080584526, dice : 0.47910827249288557, total_loss : 0.6666758805513382, time : 49
iteration : 7199, ce : 0.1599214168265462, dice : 0.5250858753919602, total_loss : 0.6850072979927063, time : 49
iteration : 7219, ce : 0.14552880860865117, dice : 0.5304400190711022, total_loss : 0.6759688168764114, time : 49
iteration : 7239, ce : 0.17596806585788727, dice : 0.5312719613313674, total_loss : 0.7072400271892547, time : 49
iteration : 7259, ce : 0.17457816619426011, dice : 0.5205903738737107, total_loss : 0.6951685398817062, time : 49
iteration : 7279, ce : 0.19582257531583308, dice : 0.5340430423617363, total_loss : 0.7298656150698661, time : 49
iteration : 7299, ce : 0.1839516632258892, dice : 0.5176106125116349, total_loss : 0.7015622764825821, time : 49
iteration : 7319, ce : 0.2032312486320734, dice : 0.5298890337347985, total_loss : 0.7331202834844589, time : 49
iteration : 7339, ce : 0.20328431874513625, dice : 0.48350453823804856, total_loss : 0.6867888540029525, time : 49
iteration : 7359, ce : 0.19561662413179876, dice : 0.5045202448964119, total_loss : 0.7001368701457977, time : 49
iteration : 7379, ce : 0.1969805834814906, dice : 0.5259936422109603, total_loss : 0.7229742258787155, time : 49
iteration : 7399, ce : 0.1813980009406805, dice : 0.5162071108818054, total_loss : 0.6976051092147827, time : 49
iteration : 7419, ce : 0.18336655348539352, dice : 0.5001551806926727, total_loss : 0.6835217356681824, time : 49
iteration : 7439, ce : 0.17718653231859208, dice : 0.5284182742238045, total_loss : 0.7056048050522804, time : 49
iteration : 7459, ce : 0.16597321070730686, dice : 0.49665836095809934, total_loss : 0.6626315772533417, time : 49
iteration : 7479, ce : 0.20772602334618567, dice : 0.565478190779686, total_loss : 0.773204217851162, time : 49
iteration : 7499, ce : 0.18397827297449112, dice : 0.48402405381202696, total_loss : 0.6680023297667503, time : 49
iteration : 7519, ce : 0.18650930896401405, dice : 0.514941169321537, total_loss : 0.7014504820108414, time : 49
iteration : 7539, ce : 0.186916034668684, dice : 0.5163706228137016, total_loss : 0.7032866582274437, time : 49
iteration : 7559, ce : 0.18269186988472938, dice : 0.5277318477630615, total_loss : 0.7104237243533135, time : 49
iteration : 7579, ce : 0.180028935149312, dice : 0.5505422085523606, total_loss : 0.7305711388587952, time : 49
iteration : 7599, ce : 0.1596439689397812, dice : 0.5094853699207306, total_loss : 0.6691293358802796, time : 49
iteration : 7619, ce : 0.20170545876026152, dice : 0.5338848307728767, total_loss : 0.7355902954936028, time : 49
iteration : 7639, ce : 0.15189384594559668, dice : 0.477934942394495, total_loss : 0.6298287898302078, time : 49
iteration : 7659, ce : 0.1821322524920106, dice : 0.5137566298246383, total_loss : 0.6958888828754425, time : 49
iteration : 7679, ce : 0.17065905258059502, dice : 0.5025828227400779, total_loss : 0.673241876065731, time : 49
iteration : 7699, ce : 0.16434057466685772, dice : 0.517263525724411, total_loss : 0.6816041082143783, time : 49
iteration : 7719, ce : 0.20028864704072474, dice : 0.5807699903845787, total_loss : 0.7810586333274842, time : 49
iteration : 7739, ce : 0.20465737171471118, dice : 0.4961432978510857, total_loss : 0.7008006691932678, time : 49
iteration : 7759, ce : 0.20134198777377604, dice : 0.5291911408305168, total_loss : 0.7305331245064736, time : 49
iteration : 7779, ce : 0.17388797886669635, dice : 0.5145540773868561, total_loss : 0.6884420603513718, time : 49
iteration : 7799, ce : 0.1842040851712227, dice : 0.4886093705892563, total_loss : 0.672813457250595, time : 49
iteration : 7819, ce : 0.17001935169100763, dice : 0.531316227465868, total_loss : 0.7013355806469918, time : 93
iteration : 7839, ce : 0.1626849804073572, dice : 0.49466514140367507, total_loss : 0.6573501199483871, time : 49
iteration : 7859, ce : 0.16277715545147659, dice : 0.5133910596370697, total_loss : 0.6761682137846947, time : 51
iteration : 7879, ce : 0.1888734970241785, dice : 0.5279175490140915, total_loss : 0.7167910426855088, time : 51
iteration : 7899, ce : 0.17268269844353198, dice : 0.5052307948470116, total_loss : 0.6779134958982468, time : 51
iteration : 7919, ce : 0.15387402065098285, dice : 0.5426920741796494, total_loss : 0.6965660929679871, time : 50
iteration : 7939, ce : 0.1831152532249689, dice : 0.49718779772520066, total_loss : 0.6803030490875244, time : 49
iteration : 7959, ce : 0.15823026709258556, dice : 0.527845311164856, total_loss : 0.6860755831003189, time : 49
iteration : 7979, ce : 0.1909340389072895, dice : 0.4920075535774231, total_loss : 0.6829415887594223, time : 49
iteration : 7999, ce : 0.18810584843158723, dice : 0.535896147787571, total_loss : 0.7240019962191582, time : 49
iteration : 8019, ce : 0.1582760836929083, dice : 0.5112725690007209, total_loss : 0.6695486575365066, time : 48
iteration : 8039, ce : 0.20526182502508164, dice : 0.525023677945137, total_loss : 0.7302855059504509, time : 49
iteration : 8059, ce : 0.20727864429354667, dice : 0.5257229790091514, total_loss : 0.7330016255378723, time : 49
iteration : 8079, ce : 0.17755376622080804, dice : 0.4934355318546295, total_loss : 0.6709892988204956, time : 49
iteration : 8099, ce : 0.1718338429927826, dice : 0.5225590541958809, total_loss : 0.6943928986787796, time : 49
iteration : 8119, ce : 0.17504554018378257, dice : 0.4835250064730644, total_loss : 0.6585705444216728, time : 49
iteration : 8139, ce : 0.16843870058655738, dice : 0.5017186716198921, total_loss : 0.6701573699712753, time : 49
iteration : 8159, ce : 0.1707430649548769, dice : 0.5387168198823928, total_loss : 0.7094598785042763, time : 49
iteration : 8179, ce : 0.19713680930435656, dice : 0.5268189802765846, total_loss : 0.7239557951688766, time : 49
iteration : 8199, ce : 0.16274559311568737, dice : 0.5195487201213836, total_loss : 0.6822943150997162, time : 49
iteration : 8219, ce : 0.18972321972250938, dice : 0.5013310849666596, total_loss : 0.6910543039441108, time : 49
iteration : 8239, ce : 0.16373412050306796, dice : 0.514244158565998, total_loss : 0.6779782831668854, time : 49
iteration : 8259, ce : 0.1547314327210188, dice : 0.5048349082469941, total_loss : 0.659566342830658, time : 49
iteration : 8279, ce : 0.19404439367353915, dice : 0.5406551092863083, total_loss : 0.7346995055675507, time : 49
iteration : 8299, ce : 0.1834922857582569, dice : 0.5270669475197792, total_loss : 0.7105592340230942, time : 49
iteration : 8319, ce : 0.18565175943076612, dice : 0.558831411600113, total_loss : 0.7444831728935242, time : 49
iteration : 8339, ce : 0.17936027757823467, dice : 0.5210390821099281, total_loss : 0.7003993600606918, time : 49
iteration : 8359, ce : 0.2188710283488035, dice : 0.5207042023539543, total_loss : 0.7395752310752869, time : 50
iteration : 8379, ce : 0.20563970059156417, dice : 0.5445943012833595, total_loss : 0.7502340018749237, time : 49
iteration : 8399, ce : 0.1777176506817341, dice : 0.5449129700660705, total_loss : 0.7226306229829789, time : 49
iteration : 8419, ce : 0.17231962867081166, dice : 0.5517736077308655, total_loss : 0.7240932270884514, time : 49
iteration : 8439, ce : 0.1913033802062273, dice : 0.5080297634005546, total_loss : 0.6993331402540207, time : 49
iteration : 8459, ce : 0.17979946546256542, dice : 0.542812117934227, total_loss : 0.7226115822792053, time : 49
iteration : 8479, ce : 0.187214657664299, dice : 0.5268805623054504, total_loss : 0.7140952259302139, time : 49
iteration : 8499, ce : 0.21717937663197517, dice : 0.5615681514143944, total_loss : 0.7787475407123565, time : 49
iteration : 8519, ce : 0.18225254639983177, dice : 0.5238764360547066, total_loss : 0.7061289787292481, time : 49
iteration : 8539, ce : 0.1682953206822276, dice : 0.5197830617427825, total_loss : 0.6880783826112747, time : 49
iteration : 8559, ce : 0.18973633386194705, dice : 0.492930506169796, total_loss : 0.6826668351888656, time : 49
iteration : 8579, ce : 0.18722057417035104, dice : 0.515069505572319, total_loss : 0.7022900819778443, time : 49
iteration : 8599, ce : 0.17276550643146038, dice : 0.508235901594162, total_loss : 0.6810014054179192, time : 49
iteration : 8619, ce : 0.16281788237392902, dice : 0.5187109991908073, total_loss : 0.6815288797020912, time : 49
iteration : 8639, ce : 0.1757880851626396, dice : 0.4721538439393044, total_loss : 0.6479419276118279, time : 49
iteration : 8659, ce : 0.18489329665899276, dice : 0.5771715581417084, total_loss : 0.7620648503303528, time : 49
iteration : 8679, ce : 0.15966014023870229, dice : 0.5221609905362129, total_loss : 0.6818211287260055, time : 49
iteration : 8699, ce : 0.1946221899241209, dice : 0.528374433517456, total_loss : 0.7229966297745705, time : 49
iteration : 8719, ce : 0.17933234050869942, dice : 0.49016979783773423, total_loss : 0.6695021390914917, time : 49
iteration : 8739, ce : 0.1839196804910898, dice : 0.522978687286377, total_loss : 0.7068983644247055, time : 49
iteration : 8759, ce : 0.18549972139298915, dice : 0.5095634058117866, total_loss : 0.6950631260871887, time : 50
iteration : 8779, ce : 0.16612893529236317, dice : 0.5190775915980339, total_loss : 0.6852065235376358, time : 49
iteration : 8799, ce : 0.1724885802716017, dice : 0.5423608750104905, total_loss : 0.714849454164505, time : 49
iteration : 8819, ce : 0.18483925089240075, dice : 0.5261343419551849, total_loss : 0.7109735876321792, time : 49
iteration : 8839, ce : 0.18430890701711178, dice : 0.5830181986093521, total_loss : 0.7673271059989929, time : 49
iteration : 8859, ce : 0.19845508001744747, dice : 0.5340665340423584, total_loss : 0.7325216218829155, time : 49
iteration : 8879, ce : 0.20416189059615136, dice : 0.5410566046833992, total_loss : 0.7452184975147247, time : 49
iteration : 8899, ce : 0.18921387307345866, dice : 0.478163693100214, total_loss : 0.6673775643110276, time : 49
iteration : 8919, ce : 0.2021163035184145, dice : 0.5268008813261986, total_loss : 0.7289171904325485, time : 49
iteration : 8939, ce : 0.18588798642158508, dice : 0.5140760034322739, total_loss : 0.6999639928340912, time : 49
iteration : 8959, ce : 0.19083472900092602, dice : 0.4999599173665047, total_loss : 0.6907946437597274, time : 49
iteration : 8979, ce : 0.18602736927568914, dice : 0.5265277937054634, total_loss : 0.712555156648159, time : 49
iteration : 8999, ce : 0.18095324635505677, dice : 0.5143219292163849, total_loss : 0.6952751755714417, time : 49
iteration : 9019, ce : 0.18526888750493525, dice : 0.5427411004900933, total_loss : 0.7280099868774415, time : 49
iteration : 9039, ce : 0.18286752626299857, dice : 0.5058237046003342, total_loss : 0.6886912256479263, time : 49
iteration : 9059, ce : 0.19039347395300865, dice : 0.4995753452181816, total_loss : 0.6899688154458999, time : 49
iteration : 9079, ce : 0.17535057924687864, dice : 0.5433214649558067, total_loss : 0.7186720445752144, time : 49
iteration : 9099, ce : 0.15111458338797093, dice : 0.5421206578612328, total_loss : 0.6932352423667908, time : 49
iteration : 9119, ce : 0.21757384464144708, dice : 0.49863504320383073, total_loss : 0.7162088930606842, time : 49
iteration : 9139, ce : 0.15888015031814576, dice : 0.4997875452041626, total_loss : 0.658667704463005, time : 49
iteration : 9159, ce : 0.19057268723845483, dice : 0.5161469951272011, total_loss : 0.7067196846008301, time : 49
iteration : 9179, ce : 0.169067694619298, dice : 0.5473675027489662, total_loss : 0.7164351969957352, time : 49
iteration : 9199, ce : 0.1710757791996002, dice : 0.5459575042128563, total_loss : 0.7170332878828048, time : 49
iteration : 9219, ce : 0.16521653532981873, dice : 0.5063384547829628, total_loss : 0.6715549886226654, time : 49
iteration : 9239, ce : 0.1953597854822874, dice : 0.5150756612420082, total_loss : 0.7104354530572892, time : 49
iteration : 9259, ce : 0.14193204436451196, dice : 0.49519957453012464, total_loss : 0.6371316179633141, time : 49
iteration : 9279, ce : 0.13424522150307894, dice : 0.5161444067955017, total_loss : 0.6503896355628968, time : 49
iteration : 9299, ce : 0.18552098013460636, dice : 0.5430689066648483, total_loss : 0.7285898938775063, time : 49
iteration : 9319, ce : 0.19590224809944629, dice : 0.5237467527389527, total_loss : 0.7196490064263343, time : 49
iteration : 9339, ce : 0.18132653832435608, dice : 0.4984451770782471, total_loss : 0.6797717154026032, time : 49
iteration : 9359, ce : 0.18565132580697535, dice : 0.5455975085496902, total_loss : 0.7312488347291947, time : 49
iteration : 9379, ce : 0.19646636880934237, dice : 0.526578177511692, total_loss : 0.7230445444583893, time : 49
iteration : 9399, ce : 0.18272512182593345, dice : 0.5277949348092079, total_loss : 0.7105200588703156, time : 49
iteration : 9419, ce : 0.19181956462562083, dice : 0.528566324710846, total_loss : 0.7203858941793442, time : 49
iteration : 9439, ce : 0.20951787531375884, dice : 0.5195549771189689, total_loss : 0.7290728509426116, time : 49
iteration : 9459, ce : 0.19314958788454534, dice : 0.5421779096126557, total_loss : 0.7353274971246719, time : 49
iteration : 9479, ce : 0.17903603054583073, dice : 0.47568771094083784, total_loss : 0.6547237366437912, time : 49
iteration : 9499, ce : 0.14512739516794682, dice : 0.5335011169314384, total_loss : 0.6786285191774368, time : 49
iteration : 9519, ce : 0.165395849943161, dice : 0.49677747339010236, total_loss : 0.6621733292937279, time : 49
iteration : 9539, ce : 0.1828812275081873, dice : 0.4950409695506096, total_loss : 0.677922198176384, time : 49
iteration : 9559, ce : 0.16308066211640834, dice : 0.5391556218266487, total_loss : 0.7022362768650054, time : 49
iteration : 9579, ce : 0.19535509459674358, dice : 0.488812255859375, total_loss : 0.6841673478484154, time : 49
iteration : 9599, ce : 0.23606554567813873, dice : 0.5132215797901154, total_loss : 0.7492871284484863, time : 49
iteration : 9619, ce : 0.1954194851219654, dice : 0.5292998790740967, total_loss : 0.7247193574905395, time : 49
iteration : 9639, ce : 0.19187122769653797, dice : 0.49730832874774933, total_loss : 0.6891795560717583, time : 49
iteration : 9659, ce : 0.23659661561250686, dice : 0.5204994469881058, total_loss : 0.7570960640907287, time : 49
iteration : 9679, ce : 0.17386854961514472, dice : 0.4861381560564041, total_loss : 0.6600067049264908, time : 49
iteration : 9699, ce : 0.17758548595011234, dice : 0.5282035961747169, total_loss : 0.7057890817523003, time : 49
iteration : 9719, ce : 0.15510318018496036, dice : 0.5434156611561776, total_loss : 0.698518842458725, time : 49
iteration : 9739, ce : 0.19726669751107692, dice : 0.5356969207525253, total_loss : 0.7329636186361312, time : 49
iteration : 9759, ce : 0.19314980432391166, dice : 0.5019718579947948, total_loss : 0.6951216667890548, time : 49
iteration : 9779, ce : 0.1749471977353096, dice : 0.4822214439511299, total_loss : 0.6571686461567878, time : 49
iteration : 9799, ce : 0.17590098418295383, dice : 0.5069892942905426, total_loss : 0.6828902721405029, time : 49
iteration : 9819, ce : 0.18511558659374713, dice : 0.545749944448471, total_loss : 0.730865529179573, time : 49
iteration : 9839, ce : 0.19237583503127098, dice : 0.5215510874986649, total_loss : 0.71392692476511, time : 49
iteration : 9859, ce : 0.2128860607743263, dice : 0.5079945176839828, total_loss : 0.7208805769681931, time : 48
iteration : 9879, ce : 0.1672049980610609, dice : 0.5592118412256241, total_loss : 0.7264168381690979, time : 48
iteration : 9899, ce : 0.19614520333707333, dice : 0.4987605348229408, total_loss : 0.6949057430028915, time : 48
iteration : 9919, ce : 0.18706815354526043, dice : 0.5301332950592041, total_loss : 0.7172014445066452, time : 48
iteration : 9939, ce : 0.15574803948402405, dice : 0.47580385357141497, total_loss : 0.6315518856048584, time : 49
iteration : 9959, ce : 0.1842325173318386, dice : 0.505671826004982, total_loss : 0.689904336631298, time : 49
iteration : 9979, ce : 0.1690996464341879, dice : 0.5236053854227066, total_loss : 0.6927050292491913, time : 49
iteration : 9999, ce : 0.16874921545386315, dice : 0.5257535591721535, total_loss : 0.6945027694106102, time : 49
iteration : 9999, mIoU : 86.29026794433594, OA : 94.13712310791016, best_valid_mIoU : 86.87655639648438, time : 797
iteration : 10019, ce : 0.16994077414274217, dice : 0.5486836910247803, total_loss : 0.7186244577169418, time : 858
iteration : 10039, ce : 0.18122385293245316, dice : 0.5112403497099877, total_loss : 0.6924641996622085, time : 48
iteration : 10059, ce : 0.14515155889093875, dice : 0.5184064075350762, total_loss : 0.663557967543602, time : 51
iteration : 10079, ce : 0.18793982081115246, dice : 0.4793913722038269, total_loss : 0.6673311918973923, time : 50
iteration : 10099, ce : 0.17282473295927048, dice : 0.511536319553852, total_loss : 0.6843610525131225, time : 49
iteration : 10119, ce : 0.18033510092645882, dice : 0.5399750083684921, total_loss : 0.7203101143240929, time : 49
iteration : 10139, ce : 0.17495065480470656, dice : 0.5086713075637818, total_loss : 0.6836219549179077, time : 49
iteration : 10159, ce : 0.1989054661244154, dice : 0.5214754119515419, total_loss : 0.7203808784484863, time : 48
iteration : 10179, ce : 0.14999230466783048, dice : 0.5397854417562484, total_loss : 0.6897777438163757, time : 48
iteration : 10199, ce : 0.1917260181158781, dice : 0.5042376607656479, total_loss : 0.6959636822342873, time : 48
iteration : 10219, ce : 0.1600118327885866, dice : 0.538564233481884, total_loss : 0.6985760688781738, time : 48
iteration : 10239, ce : 0.17290473245084287, dice : 0.5355081230401992, total_loss : 0.7084128588438035, time : 48
iteration : 10259, ce : 0.20438697040081025, dice : 0.522730040550232, total_loss : 0.7271170079708099, time : 48
iteration : 10279, ce : 0.18831904791295528, dice : 0.5302139610052109, total_loss : 0.7185330063104629, time : 48
